transcript_name	Gene_name	RAL-802-Unchallenged
NM_057466	18w	0.561
NM_057468	Ptp99A	2.045
NM_057469	neb	-0.384
NM_057471	alpha-Adaptin	2.954
NM_057472	Vinc	3.076
NM_057473	tam	0.912
NM_057475	LysD	8.295
NM_057479	LysE	7.451
NM_057480	LysP	5.369
NM_057484	Ca-P60A	5.665
NM_057485	Dbp73D	0.984
NM_057490	Cbp53E	3.263
NM_057492	ex	1.697
NM_057493	Rrp1	0.409
NM_057500	CycC	3.188
NM_057501	Src42A	3.692
NM_057503	Plc21C	1.755
NM_057504	Plc21C	1.804
NM_057505	bic	7.336
NM_057508	Cys	7.333
NM_057509	R	4.538
NM_057510	drk	3.470
NM_057511	N	-1.610
NM_057512	Pgd	6.425
NM_057513	mus210	1.932
NM_057516	retn	1.356
NM_057518	Xpac	0.840
NM_057519	Gprk2	2.278
NM_057520	Su(H)	-0.457
NM_057521	Hrb27C	5.688
NM_057523	ph-p	0.627
NM_057526	RpS2	9.712
NM_057529	hts	3.845
NM_057532	tws	4.394
NM_057533	tws	3.758
NM_057534	sob	1.422
NM_057535	bowl	2.737
NM_057537	14-3-3zeta	7.530
NM_057538	Arf84F	2.759
NM_057539	Hnf4	3.665
NM_057540	TfIIB	3.180
NM_057542	por	1.267
NM_057543	U2af50	4.143
NM_057544	ewg	1.837
NM_057545	yemalpha	0.515
NM_057546	Sox14	2.621
NM_057548	msl-1	1.431
NM_057549	ple	2.955
NM_057550	ple	2.996
NM_057551	robo	0.270
NM_057552	wdn	1.935
NM_057553	brn	1.205
NM_057554	Pabp2	3.132
NM_057558	Cry	4.545
NM_057559	Cyp4d1	6.342
NM_057560	Vha55	8.198
NM_057561	spi	3.233
NM_057568	Bsg25D	1.936
NM_057569	noc	2.952
NM_057577	Sod2	6.157
NM_057579	Dbp45A	2.958
NM_057581	Nmdmc	2.386
NM_057582	Nmdmc	2.517
NM_057584	Hr39	1.633
NM_057585	Hr39	1.500
NM_057586	Myo61F	7.821
NM_057588	Rbp9	2.220
NM_057589	Rbp9	2.249
NM_057590	RpS13	9.698
NM_057591	Trf	1.615
NM_057592	Uch	5.291
NM_057594	cact	4.550
NM_057595	cact	4.094
NM_057597	brat	0.280
NM_057598	pigeon	0.915
NM_057600	dap	0.600
NM_057602	Rac1	4.930
NM_057603	140up	2.980
NM_057604	Map60	1.304
NM_057605	Ace	1.994
NM_057606	cad	3.409
NM_057607	Arf79F	7.552
NM_057608	Taf1	2.657
NM_057609	Taf5	2.100
NM_057611	CycE	-1.416
NM_057615	RpL27A	10.499
NM_057616	RpS18	10.199
NM_057617	Sdc	3.640
NM_057618	capu	4.102
NM_057619	TfIIS	3.481
NM_057620	TpnC47D	5.189
NM_057621	Vha14-1	7.628
NM_057623	pll	2.105
NM_057625	Fkbp13	6.110
NM_057626	Dcp-1	3.802
NM_057627	wal	6.996
NM_057628	dock	2.328
NM_057630	lwr	5.034
NM_057631	ppan	2.438
NM_057632	sgl	5.709
NM_057633	dia	3.495
NM_057634	pelo	3.326
NM_057637	ox	7.139
NM_057638	poe	3.352
NM_057643	Rya-r44F	0.034
NM_057644	Rya-r44F	0.027
NM_057645	Rya-r44F	0.036
NM_057646	Rya-r44F	0.030
NM_057647	TfIIA-L	4.309
NM_057648	TfIIA-L	4.383
NM_057651	babo	2.753
NM_057652	babo	2.775
NM_057653	Rsf1	3.327
NM_057654	mtacp1	6.732
NM_057655	mtacp1	6.788
NM_057657	cpb	4.730
NM_057658	Cdc37	4.520
NM_057660	Trp1	5.281
NM_057663	grp	2.016
NM_057664	ine	3.615
NM_057665	ine	4.143
NM_057666	La	4.295
NM_057668	chic	7.888
NM_057669	Mad	3.393
NM_057670	Mef2	1.795
NM_057671	Mef2	2.368
NM_057672	Mef2	2.158
NM_057673	Mef2	2.340
NM_057676	insc	1.724
NM_057679	RnrL	0.490
NM_057682	cin	3.094
NM_057683	tmod	3.568
NM_057684	tmod	3.485
NM_057685	Tig	-1.489
NM_057686	tsr	8.444
NM_057687	wee	1.012
NM_057691	Dp	3.761
NM_057692	oaf	1.605
NM_057694	Chc	5.436
NM_057695	CG4038	4.146
NM_057698	Ance	8.476
NM_057699	CalpA	1.915
NM_057700	CalpA	2.094
NM_057701	Gp150	7.465
NM_057706	RpL11	9.644
NM_057711	bcn92	2.827
NM_057714	klu	-0.050
NM_057716	pnut	3.748
NM_057719	Mtor	2.254
NM_057720	cni	5.354
NM_057721	sw	2.584
NM_057722	sw	2.519
NM_057723	sw	2.519
NM_057724	sw	2.512
NM_057725	sw	2.492
NM_057726	sw	2.649
NM_057727	sw	2.477
NM_057728	sw	2.538
NM_057729	sw	2.539
NM_057730	sw	2.490
NM_057731	sw	2.535
NM_057732	Cdk5	2.890
NM_057733	CG5210	4.651
NM_057734	Chi	2.511
NM_057736	cnn	1.408
NM_057738	PR2	1.166
NM_057739	PR2	1.140
NM_057741	Pk92B	2.832
NM_057742	Rab2	5.348
NM_057743	Act87E	5.069
NM_057744	cos	0.470
NM_057746	Rel	4.422
NM_057750	Rho1	7.344
NM_057751	Rlb1	1.958
NM_057753	SdhB	6.621
NM_057757	crm	0.948
NM_057758	barr	0.373
NM_057766	noi	2.677
NM_057768	Cng	-0.142
NM_057769	Cyp4e2	4.950
NM_057770	crn	2.555
NM_057773	Mcm2	0.129
NM_057774	Mlp84B	4.710
NM_057775	Psi	2.650
NM_057779	Iap2	3.969
NM_057780	Nap1	6.647
NM_057782	csw	2.475
NM_057783	csw	1.661
NM_057785	Pi3K59F	2.905
NM_057786	RpL22	9.013
NM_057787	Srp19	4.813
NM_057788	Ssb-c31a	4.729
NM_057789	UbcD2	3.091
NM_057791	drl	1.759
NM_057796	mbc	2.798
NM_057799	yin	0.801
NM_057800	yin	0.852
NM_057802	dare	2.892
NM_057804	Apc	1.548
NM_057805	toc	0.921
NM_057806	Cyt-b5-r	1.630
NM_057808	Clp	1.371
NM_057809	Cnx99A	5.524
NM_057810	Cpr	6.354
NM_057811	Hmu	5.186
NM_057812	Lis-1	3.931
NM_057813	RpL9	9.744
NM_057814	lic	3.410
NM_057815	Mpk2	4.117
NM_057816	Cyt-c-d	1.766
NM_057817	Nak	2.797
NM_057818	Nak	2.735
NM_057819	nrv1	6.673
NM_057820	nrv2	0.907
NM_057821	nrv2	1.472
NM_057822	Rab11	6.646
NM_057823	Rab14	3.831
NM_057824	Rab6	4.937
NM_057825	Reg-5	2.312
NM_057826	rtGEF	1.977
NM_057828	Cyt-c-p	7.860
NM_057829	Vang	1.116
NM_057830	Xpd	1.327
NM_057831	apt	2.690
NM_057832	apt	2.769
NM_057836	csul	1.754
NM_057837	dpa	0.147
NM_057838	didum	3.118
NM_057839	kuz	-0.446
NM_057841	da	2.806
NM_057842	vkg	-2.193
NM_057843	vri	4.248
NM_057845	wun	4.410
NM_057846	ATPsyn-Cf6	7.720
NM_057847	Acer	1.544
NM_057848	Cdk4	2.274
NM_057849	Chd1	2.975
NM_057854	Prosalpha5	5.619
NM_057855	RpL29	9.564
NM_057856	angel	1.330
NM_057857	snRNP-U1-70K	2.825
NM_057858	sktl	4.239
NM_057859	cag	1.116
NM_057860	U2af38	3.398
NM_057861	T3dh	3.098
NM_057862	SdhA	5.973
NM_057863	Ric	2.419
NM_057864	ade2	2.056
NM_057865	Pkg21D	2.206
NM_057866	Rca1	0.572
NM_057867	Pdk	5.350
NM_057868	Nacalpha	8.226
NM_057869	CoVa	8.174
NM_057870	lok	1.771
NM_057871	lok	1.640
NM_057873	colt	5.159
NM_057874	Surf4	5.992
NM_057875	SamDC	2.985
NM_057876	Dhod	4.480
NM_057877	Phm	4.204
NM_057878	Cdk9	2.472
NM_057880	Gs1l	4.668
NM_057881	Gs1l	4.382
NM_057882	Gcn2	2.076
NM_057883	ttv	1.056
NM_057891	drongo	3.626
NM_057892	dbe	3.139
NM_057893	dve	3.952
NM_057894	dve	3.769
NM_057895	crol	3.261
NM_057896	crol	3.186
NM_057897	crol	3.147
NM_057898	CG4050	2.058
NM_057899	TppII	4.723
NM_057901	Dredd	3.183
NM_057902	Dredd	3.218
NM_057903	Dredd	3.144
NM_057906	pug	4.127
NM_057907	Nrk	-0.367
NM_057908	Idgf3	3.962
NM_057909	Idgf2	2.465
NM_057910	Idgf1	1.820
NM_057911	Elf	4.766
NM_057912	Dad	2.651
NM_057914	Amyrel	3.951
NM_057915	Abi	3.228
NM_057916	Dl	-0.454
NM_057917	kraken	5.572
NM_057918	Vha44	6.956
NM_057920	SA	1.607
NM_057921	Rack1	9.575
NM_057922	Pi3K21B	2.010
NM_057923	Osbp	4.321
NM_057933	Alas	5.538
NM_057935	Aats-phe	3.906
NM_057938	dor	2.082
NM_057939	Nup154	1.776
NM_057940	Nup154	1.755
NM_057941	sdk	0.508
NM_057942	sdk	0.499
NM_057943	mira	2.040
NM_057944	mira	1.856
NM_057946	Nle	2.285
NM_057947	Thor	8.404
NM_057948	KdelR	6.373
NM_057949	D19B	1.809
NM_057950	Cht2	0.991
NM_057951	Ac13E	2.795
NM_057952	Rpn3	5.138
NM_057953	zf30C	2.578
NM_057956	D19A	1.940
NM_057957	vimar	1.977
NM_057958	qkr58E-3	3.802
NM_057959	CRMP	1.154
NM_057960	fray	3.626
NM_057961	a6	1.081
NM_057962	Uba1	4.921
NM_057963	dpp	1.373
NM_057965	SNF1A	4.920
NM_057966	RpL39	10.468
NM_057967	rnh1	4.061
NM_057969	RhoGEF2	3.394
NM_057970	amon	0.921
NM_057973	Parg	0.832
NM_057974	Dap160	2.649
NM_057975	Dap160	2.612
NM_057977	B4	1.819
NM_057981	ebi	3.333
NM_057984	Nmd3	3.924
NM_057986	Mct1	4.929
NM_057990	dwg	1.711
NM_057992	gbb	2.453
NM_057993	dnt	-0.279
NM_057994	Patj	2.547
NM_057999	Srp54	3.627
NM_058000	Sodh-1	4.107
NM_058003	Sir2	2.999
NM_058005	Mkk4	3.822
NM_058006	Hop	5.388
NM_058007	E2f2	2.692
NM_058010	Flo	3.229
NM_058012	Pcd	3.778
NM_058013	p38b	4.437
NM_058018	agt	2.227
NM_058020	Trn	2.000
NM_058021	TER94	6.534
NM_058022	NTPase	5.973
NM_058023	Irp-1A	3.636
NM_058024	Bem46	2.867
NM_058025	und	5.318
NM_058026	ari-2	1.363
NM_058027	Ef1alpha48D	10.806
NM_058028	CG4585	4.567
NM_058029	CG4882	3.690
NM_058030	Thiolase	5.353
NM_058031	Ip259	7.069
NM_058032	Fpps	4.868
NM_058033	Bub3	2.834
NM_058035	slv	2.485
NM_058037	Int6	6.113
NM_058040	Faf	4.227
NM_058042	skpA	5.964
NM_058044	scf	3.460
NM_058045	scf	1.026
NM_058046	Ate1	3.590
NM_058047	alphaCop	4.848
NM_058048	homer	3.468
NM_058049	cdc16	1.021
NM_058051	TBPH	2.705
NM_058052	TBPH	2.872
NM_058053	Sbf	1.014
NM_058054	Rap2l	3.997
NM_058055	JTBR	3.023
NM_058057	Inos	4.956
NM_058061	ApepP	5.026
NM_058063	smt3	6.628
NM_058064	nop5	4.078
NM_058065	aft	1.595
NM_058066	UbcD10	5.175
NM_058067	Tsc1	2.626
NM_058068	Traf4	1.291
NM_058070	Taf10b	3.815
NM_058071	RpII33	3.009
NM_058072	Rep	2.485
NM_058073	Eno	7.217
NM_058074	Pten	1.819
NM_058075	Pten	1.831
NM_058076	Pten	1.726
NM_058080	Eaat1	4.829
NM_058082	Apc2	0.934
NM_058084	Taz	4.308
NM_058085	tacc	2.815
NM_058086	tacc	2.865
NM_058088	drosha	1.759
NM_058089	Vha13	9.236
NM_058090	Tehao	3.379
NM_058091	Trap1	3.964
NM_058093	CHIP	4.147
NM_058094	CSN5	3.689
NM_058096	CSN4	3.372
NM_058097	Manf	6.420
NM_058100	Stam	4.171
NM_058101	Dnz1	2.503
NM_058102	drpr	4.267
NM_058103	Pfrx	4.033
NM_058104	Pfrx	3.945
NM_058105	CstF-64	1.452
NM_058106	Aac11	4.630
NM_058111	Akap200	3.861
NM_058112	Akap200	3.976
NM_058114	decay	7.593
NM_058115	Taf10	4.384
NM_058118	Kr-h1	2.501
NM_058119	Kr-h1	2.445
NM_058120	Ercc1	1.147
NM_058121	gammaSnap	4.059
NM_058124	Sur	0.163
NM_058125	Rpt1	5.731
NM_058126	Rpn6	5.660
NM_058128	Mst85C	1.979
NM_058129	Sps2	3.523
NM_058130	Sps2	3.674
NM_058131	CG6712	2.859
NM_058132	Slbp	2.017
NM_058133	ligatin	2.850
NM_058136	Actn	3.622
NM_058137	Actn	3.655
NM_058139	for	3.920
NM_058140	for	4.027
NM_058141	for	3.440
NM_058142	for	3.245
NM_058143	fs(1)K10	1.792
NM_058147	Adhr	6.834
NM_058148	Fs(2)Ket	1.466
NM_058151	fu	0.669
NM_058154	G-ialpha65A	4.451
NM_058155	Gld	0.554
NM_058156	Glt	-2.812
NM_058157	G-salpha60A	4.043
NM_058158	G-salpha60A	4.127
NM_058159	Sema-2a	1.517
NM_058161	Sce	1.990
NM_058162	Jafrac1	7.838
NM_078489	Cdk7	1.794
NM_078490	snf	4.439
NM_078492	Rnp4F	2.640
NM_078493	Mcm3	0.881
NM_078494	Mlc-c	7.449
NM_078496	mof	0.186
NM_078497	Act5C	9.312
NM_078498	rux	0.656
NM_078500	Mipp2	2.974
NM_078501	Nep1	3.032
NM_078502	sqh	6.506
NM_078503	Spx	1.698
NM_078504	Top3beta	2.880
NM_078506	PpV	3.519
NM_078508	RpL7A	9.617
NM_078509	dx	1.005
NM_078510	Mcm6	0.748
NM_078513	fz4	1.900
NM_078514	brk	0.752
NM_078516	CHES-1-like	2.720
NM_078518	RpS6	9.734
NM_078519	bys	3.163
NM_078520	sws	2.441
NM_078521	sn	0.713
NM_078523	fs(1)h	2.113
NM_078524	Smox	3.662
NM_078525	Traf6	1.797
NM_078527	Trxr-1	6.848
NM_078528	ND75	5.767
NM_078530	org-1	0.165
NM_078535	Nrg	1.886
NM_078538	Bx42	3.470
NM_078539	fh	1.462
NM_078540	His3.3B	6.418
NM_078541	Ost48	5.825
NM_078543	Dsor1	3.069
NM_078546	Idgf4	5.848
NM_078547	Yp2	1.754
NM_078548	Yp1	2.451
NM_078550	alpha-Man-I	0.795
NM_078551	Gip	6.462
NM_078554	sesB	8.924
NM_078555	Ant2	0.387
NM_078556	Imp	0.276
NM_078557	Ork1	2.643
NM_078559	sev	-1.811
NM_078560	Hsp60	6.036
NM_078562	l(1)10Bb	3.594
NM_078563	dsh	1.846
NM_078564	hop	1.989
NM_078565	dlg1	2.434
NM_078568	Gs2	7.899
NM_078569	RpII215	2.769
NM_078570	nod	0.462
NM_078571	Met	1.429
NM_078573	bif	4.280
NM_078574	PhKgamma	3.500
NM_078576	CkIIbeta	4.662
NM_078577	Hsc70-3	7.814
NM_078584	LIMK1	1.585
NM_078585	CkIalpha	4.896
NM_078586	Tis11	3.226
NM_078587	hep	2.068
NM_078588	Bap60	3.232
NM_078589	sno	0.961
NM_078590	mew	2.905
NM_078592	NFAT	0.778
NM_078593	Yp3	4.627
NM_078594	rdgB	1.467
NM_078595	ben	5.300
NM_078597	mRpL38	3.282
NM_078598	mRpS25	3.839
NM_078599	NetA	3.836
NM_078601	rut	2.218
NM_078602	Flo-2	1.807
NM_078604	hiw	2.886
NM_078605	gce	3.097
NM_078606	Top1	3.375
NM_078609	Ahcy13	5.458
NM_078610	Actr13E	3.214
NM_078611	mRpL3	3.741
NM_078612	mRpS30	4.117
NM_078613	Rhp	3.456
NM_078614	sd	3.236
NM_078615	Myb	3.557
NM_078616	Pkcdelta	0.987
NM_078631	CycD	2.289
NM_078633	Stim	4.272
NM_078636	exd	4.311
NM_078637	vap	2.000
NM_078638	disco	-0.129
NM_078639	kat80	1.775
NM_078640	eas	4.929
NM_078641	caz	3.881
NM_078642	Cyp1	8.377
NM_078643	nonA	2.832
NM_078644	Fur2	0.485
NM_078645	mei-41	-1.444
NM_078646	Anxb11	3.769
NM_078648	Arp14D	5.126
NM_078649	Pp2B-14D	2.435
NM_078650	Cap	1.979
NM_078651	mbt	1.555
NM_078652	RpS19a	9.148
NM_078653	r	1.685
NM_078654	if	2.002
NM_078655	mRpL22	4.038
NM_078658	RpS5a	9.653
NM_078659	baz	1.646
NM_078661	Fim	5.845
NM_078664	beta-Spec	5.396
NM_078666	Socs16D	2.426
NM_078667	e(y)1	2.606
NM_078671	dik	4.063
NM_078672	scu	5.554
NM_078673	Taf8	1.211
NM_078674	wupA	6.423
NM_078675	ari-1	2.941
NM_078676	betaCop	5.080
NM_078677	Tsf1	1.821
NM_078682	bnb	3.663
NM_078683	Pvf1	2.654
NM_078684	pcm	1.933
NM_078685	Grip84	1.512
NM_078686	car	2.143
NM_078687	Zw	4.729
NM_078688	dome	2.792
NM_078689	Mer	2.562
NM_078690	Cdc42	6.311
NM_078691	Bap	4.066
NM_078693	Nep3	1.519
NM_078695	Rab10	5.355
NM_078696	Syx16	3.006
NM_078698	cactin	2.068
NM_078699	mal	3.677
NM_078701	shakB	-2.057
NM_078702	Ser6	4.984
NM_078704	dod	3.208
NM_078705	pen	2.997
NM_078706	37135	2.621
NM_078709	slgA	2.255
NM_078710	Hlc	4.560
NM_078711	mst	0.514
NM_078712	lcs	6.464
NM_078713	S6kII	1.104
NM_078714	fog	1.161
NM_078715	l(2)gl	4.608
NM_078716	mRpL10	4.172
NM_078717	kis	1.862
NM_078719	smo	0.499
NM_078720	Spp	5.305
NM_078721	Ets21C	-0.056
NM_078725	aru	1.436
NM_078726	S	0.705
NM_078727	ast	1.387
NM_078731	aop	2.439
NM_078733	Rab5	5.661
NM_078738	RpS21	9.308
NM_078739	Prx6005	3.852
NM_078740	lilli	1.978
NM_078741	gkt	0.588
NM_078742	Ptpa	2.028
NM_078743	msl-2	0.373
NM_078745	ed	1.063
NM_078747	Atet	1.714
NM_078749	mRpS2	3.663
NM_078750	Cf2	2.460
NM_078752	mRpL24	4.670
NM_078754	Trip1	6.568
NM_078755	His3.3A	6.947
NM_078756	qtc	3.578
NM_078760	GluRIIA	-0.145
NM_078762	lid	3.008
NM_078764	H2.0	0.385
NM_078765	mtm	3.390
NM_078766	Kr-h2	5.936
NM_078769	cup	1.386
NM_078773	ade3	1.255
NM_078774	Mnn1	1.662
NM_078777	Ndae1	4.506
NM_078782	TepII	0.382
NM_078783	TepIII	0.861
NM_078785	Pvr	3.281
NM_078787	Aats-ala	4.560
NM_078790	Dh31	2.057
NM_078791	Tsp29Fa	8.568
NM_078792	Tsp29Fb	9.224
NM_078793	alien	3.778
NM_078794	Try29F	6.323
NM_078797	tai	2.708
NM_078799	numb	3.313
NM_078800	Gdi	6.567
NM_078801	jp	2.107
NM_078802	Trx-2	7.058
NM_078804	yip2	5.888
NM_078805	Dref	2.440
NM_078806	RpL13	9.275
NM_078807	RpL7	9.877
NM_078808	Pros35	6.092
NM_078809	me31B	4.914
NM_078813	mRpS7	4.924
NM_078814	Myo31DF	5.842
NM_078815	Lrr47	-1.017
NM_078818	Ast-C	5.448
NM_078823	mre11	2.741
NM_078834	pdm2	0.793
NM_078836	Vha68-1	0.992
NM_078837	CAH1	7.511
NM_078838	cenG1A	2.994
NM_078840	smi35A	1.865
NM_078841	spel1	-0.328
NM_078843	osp	0.676
NM_078844	l(2)35Bd	0.833
NM_078846	yellow-c	2.533
NM_078847	ck	1.662
NM_078848	vig	4.675
NM_078849	Cul-3	3.608
NM_078857	heix	2.558
NM_078858	Syx5	4.632
NM_078859	chif	1.163
NM_078860	Tpr2	5.463
NM_078861	VhaSFD	7.104
NM_078862	yellow-b	1.851
NM_078863	Mhc	6.035
NM_078864	Cas	2.914
NM_078865	Dif	2.636
NM_078866	fws	3.328
NM_078869	Socs36E	2.914
NM_078871	RpS26	9.777
NM_078872	bsf	3.892
NM_078873	MESR3	4.184
NM_078874	mRpL13	3.846
NM_078876	Ddc	1.103
NM_078877	Pax	4.348
NM_078878	Top3alpha	1.810
NM_078879	TepIV	3.716
NM_078880	Lar	1.763
NM_078882	mRpS18B	3.192
NM_078883	Ugt37a1	1.489
NM_078884	betaInt-nu	3.448
NM_078885	Mpp6	2.019
NM_078888	Tsp39D	2.703
NM_078890	Df31	4.696
NM_078891	tsh	0.252
NM_078896	sxc	4.129
NM_078901	Act42A	6.005
NM_078902	bin3	1.822
NM_078903	Pld	4.346
NM_078904	Cyp6a2	2.469
NM_078905	Tsp42Ec	7.457
NM_078906	Tsp42Ed	7.553
NM_078907	Tsp42Ee	4.904
NM_078908	Tsp42Ef	4.067
NM_078909	Tsp42Eg	4.930
NM_078911	Tsp42Ei	1.863
NM_078912	Tsp42Ej	1.465
NM_078914	Tsp42El	3.161
NM_078915	lbm	1.136
NM_078919	Tsp42Eq	6.299
NM_078920	Tsp42Er	6.703
NM_078921	Cyp9b1	3.558
NM_078922	Cyp9b2	8.340
NM_078925	Dscam	1.701
NM_078928	sax	2.570
NM_078931	lin19	3.760
NM_078932	Or43b	0.709
NM_078934	sut1	3.057
NM_078935	Socs44A	3.183
NM_078937	ptc	2.101
NM_078938	Ggamma1	6.553
NM_078939	Pgi	5.568
NM_078940	Su(var)2-10	2.523
NM_078947	Pka-R2	3.540
NM_078948	Def	0.402
NM_078949	mRpL42	4.167
NM_078950	cdc2rk	1.496
NM_078952	Pfk	3.354
NM_078956	Syb	6.963
NM_078959	Prx2540-2	2.313
NM_078960	G-oalpha47A	2.771
NM_078961	whd	5.588
NM_078962	psq	1.512
NM_078963	Rab3	-0.295
NM_078967	zetaTry	6.182
NM_078968	etaTry	6.142
NM_078969	thetaTry	9.327
NM_078971	iotaTry	7.479
NM_078973	Drip	4.114
NM_078974	E(Pc)	1.503
NM_078977	tou	1.425
NM_078978	Buffy	3.789
NM_078979	Damm	5.856
NM_078980	rho-7	4.062
NM_078981	otk	-0.417
NM_078982	RpIII128	1.510
NM_078983	Cct5	5.681
NM_078984	SmF	3.788
NM_078986	Cam	8.199
NM_078988	Dyb	2.520
NM_078989	Lac	2.262
NM_078992	fra	1.358
NM_078993	Amph	4.398
NM_078995	Iswi	2.377
NM_078998	Nmda1	5.160
NM_079000	Mdr49	5.590
NM_079001	Psc	-0.270
NM_079002	Su(z)2	0.652
NM_079003	GLaz	3.552
NM_079008	fl(2)d	3.210
NM_079009	shot	3.384
NM_079010	AGO1	2.592
NM_079011	Cp1	7.641
NM_079012	RN-tre	1.617
NM_079013	mRpS16	4.091
NM_079014	cg	2.539
NM_079016	Mdr50	5.255
NM_079017	Hsc70-5	5.713
NM_079018	LamC	4.207
NM_079019	RpI1	2.423
NM_079023	BEAF-32	2.755
NM_079024	Cyp6a9	4.729
NM_079025	Cyp6a8	0.866
NM_079026	scb	4.893
NM_079027	Arf51F	4.614
NM_079029	Mlf	4.156
NM_079030	Strn-Mlck	1.507
NM_079031	ATPCL	5.515
NM_079032	Dg	2.047
NM_079033	Asph	1.497
NM_079035	Tsf3	-0.169
NM_079036	fidipidine	1.845
NM_079037	JhI-26	5.736
NM_079040	RpLP2	10.218
NM_079041	Fen1	0.857
NM_079042	tef	0.313
NM_079043	GstS1	5.552
NM_079044	Amy-d	2.171
NM_079046	EDTP	2.893
NM_079047	robl	5.440
NM_079048	qkr54B	0.902
NM_079049	cyp33	2.734
NM_079050	RpL18A	9.889
NM_079051	MESR4	1.192
NM_079052	POSH	1.211
NM_079053	Rab4	4.632
NM_079054	Dcr-2	3.287
NM_079055	lack	3.227
NM_079056	Mapmodulin	4.540
NM_079057	Dp1	6.107
NM_079058	slim	2.562
NM_079059	Prp19	3.137
NM_079060	Pepck	2.368
NM_079061	mRpS28	3.612
NM_079062	edl	0.804
NM_079063	DptB	-1.176
NM_079064	sano	-0.594
NM_079067	cora	4.212
NM_079068	FK506-bp2	7.482
NM_079069	Fak56D	1.914
NM_079070	Elongin-C	5.343
NM_079071	betaTub56D	7.588
NM_079076	Act57B	7.967
NM_079077	Pu	1.458
NM_079078	Acox57D-p	5.997
NM_079079	Acox57D-d	5.011
NM_079080	MESK2	4.875
NM_079081	Tbp	2.097
NM_079085	qkr58E-1	1.703
NM_079086	qkr58E-2	2.969
NM_079087	mRpS29	3.398
NM_079088	ppa	2.700
NM_079089	RpL23	10.079
NM_079091	nahoda	2.649
NM_079093	Fib	4.167
NM_079096	yellow-d	2.711
NM_079103	l(2)efl	6.787
NM_079104	mRpL43	3.642
NM_079105	l(2)not	2.672
NM_079106	Ssrp	2.932
NM_079107	usnp	3.303
NM_079109	ken	1.415
NM_079111	Tal	7.073
NM_079112	Adk2	6.895
NM_079113	gek	1.621
NM_079114	enok	1.423
NM_079115	Dat	7.384
NM_079116	DnaJ-60	2.255
NM_079118	betaTub60D	3.402
NM_079121	Mov34	5.162
NM_079125	Nurf-38	7.038
NM_079126	Cyp9c1	4.610
NM_079127	Pof	1.402
NM_079128	Mmp1	4.138
NM_079131	Eap	2.588
NM_079132	key	4.449
NM_079135	emp	5.347
NM_079136	zip	4.887
NM_079137	uzip	0.656
NM_079140	gol	-0.214
NM_079145	Mtch	4.814
NM_079146	mRpL17	3.778
NM_079147	mth	2.382
NM_079149	klar	3.888
NM_079150	Cypl	2.794
NM_079151	CkIIalpha-i3	1.128
NM_079152	emc	4.863
NM_079153	Gr61a	-3.617
NM_079154	Glut1	1.971
NM_079155	bab2	3.361
NM_079158	LysB	3.716
NM_079159	rho	-2.083
NM_079162	RpL23A	9.580
NM_079163	mu2	-0.027
NM_079165	mRpL23	3.579
NM_079166	dos	1.622
NM_079167	Pxn	0.644
NM_079169	mRpS35	3.771
NM_079172	BtbVII	2.569
NM_079173	pfk	1.618
NM_079174	rasp	2.923
NM_079175	Hsp83	7.771
NM_079176	kst	5.010
NM_079177	Drs	4.151
NM_079178	sty	2.069
NM_079180	Eip63E	2.465
NM_079181	Scsalpha	6.027
NM_079185	Ubi-p63E	3.059
NM_079186	mge	5.309
NM_079191	RfC4	2.216
NM_079192	Rop	5.071
NM_079193	Ras64B	3.567
NM_079194	Akh	2.820
NM_079197	ImpL2	1.801
NM_079198	ago	2.506
NM_079199	TfIIEbeta	2.977
NM_079200	Hexo1	5.571
NM_079201	mRpS6	3.723
NM_079202	Syx17	2.759
NM_079204	Tie	0.591
NM_079205	Dhc64C	2.743
NM_079207	Srp54k	4.935
NM_079208	Aats-ala-m	2.354
NM_079209	lama	3.236
NM_079210	Klp64D	2.435
NM_079212	DnaJ-1	6.493
NM_079213	Ubp64E	4.270
NM_079214	Txl	5.557
NM_079215	Cralbp	3.114
NM_079217	S6k	4.380
NM_079218	vn	-1.366
NM_079219	Bj1	2.338
NM_079220	yip7	12.908
NM_079222	sfl	1.345
NM_079224	vvl	-1.015
NM_079226	bin	0.039
NM_079227	msl-3	1.417
NM_079228	Dbi	9.475
NM_079229	melt	2.006
NM_079230	corn	2.509
NM_079231	Neos	1.879
NM_079233	lark	4.303
NM_079234	qm	3.457
NM_079235	smid	3.122
NM_079237	Cyp4d8	3.784
NM_079238	lqf	4.173
NM_079240	Clk	2.274
NM_079241	pbl	0.547
NM_079242	RNaseX25	3.844
NM_079243	nmo	-0.608
NM_079244	Arp66B	5.500
NM_079245	Nmt	3.930
NM_079246	Rab-RP3	3.359
NM_079249	Gug	2.325
NM_079250	foi	3.450
NM_079251	RpL14	9.805
NM_079253	h	5.147
NM_079258	Prm	5.456
NM_079259	dally	3.947
NM_079261	Tsp66E	1.658
NM_079262	GNBP3	0.987
NM_079263	smg	0.764
NM_079264	Argk	9.177
NM_079265	bol	0.252
NM_079266	Dhpr	3.991
NM_079269	Fdxh	2.815
NM_079273	Hsp26	6.745
NM_079275	Hsp23	5.178
NM_079276	Hsp27	5.805
NM_079277	aay	5.032
NM_079278	RpS17	9.802
NM_079279	Uch-L3	3.241
NM_079280	RpS9	9.805
NM_079282	LanB2	2.004
